      DATE     TIME    DEC_YEAR     MJD          E           N          U    E_HYDL    N_HYDL     U_HYDL    E_NTAL    N_NTAL    U_NTAL    E_NTOL    N_NTOL    U_NTOL    E_SLEL    N_SLEL    U_SLEL    E_sHAO    N_sHAO     U_sHAO    E_FULL    N_FULL     U_FULL  dE_GPS_HYDL  dN_GPS_HYDL  dU_GPS_HYDL  dE_GPS_NTAL  dN_GPS_NTAL  dU_GPS_NTAL  dE_GPS_NTOL  dN_GPS_NTOL  dU_GPS_NTOL  dE_GPS_SLEL  dN_GPS_SLEL  dU_GPS_SLEL  dE_GPS_sHAO  dN_GPS_sHAO  dU_GPS_sHAO  dE_GPS_FULL  dN_GPS_FULL  dU_GPS_FULL
2000-01-04 12:00:00 2000.009563 51547.5  39.603220 -172.093354 -15.831012  1.312406 -0.439257   2.930679  0.579663  0.146130  2.445779  0.119777  0.194277  0.120866  0.025079  0.148119  0.120760  2.011847 -0.098849   5.497324  2.036926  0.049270   5.618084    38.290814  -171.654097   -18.761691    39.023557  -172.239484   -18.276790    39.483443  -172.287631   -15.951878    39.578141  -172.241473   -15.951771    37.591373  -171.994505   -21.328336    37.566294  -172.142623   -21.449096
2000-01-05 12:00:00 2000.012295 51548.5  42.131802 -169.495857 -15.034453  1.314217 -0.382795   2.842485  0.485683  0.253950  1.765234  0.020748  0.106141  0.298099  0.027774  0.137253  0.089837  1.820648 -0.022703   4.905818  1.848422  0.114549   4.995655    40.817585  -169.113062   -17.876937    41.646119  -169.749807   -16.799686    42.111054  -169.601997   -15.332552    42.104028  -169.633109   -15.124290    40.311154  -169.473153   -19.940270    40.283380  -169.610406   -20.030107
2000-01-06 12:00:00 2000.015027 51549.5  41.056770 -171.966406 -22.651436  1.297037 -0.358376   2.749465  0.293838  0.276567  1.164009  0.082657  0.080651  0.489648  0.042667  0.128612  0.085833  1.673532 -0.001158   4.403122  1.716198  0.127454   4.488955    39.759734  -171.608031   -25.400901    40.762933  -172.242974   -23.815445    40.974113  -172.047057   -23.141084    41.014104  -172.095018   -22.737269    39.383239  -171.965249   -27.054558    39.340572  -172.093860   -27.140391
2000-01-07 12:00:00 2000.017760 51550.5  43.626538 -176.149223 -26.662398  1.276139 -0.335487   2.612217  0.278487  0.075988  1.263614  0.338638  0.056877  0.191205  0.060383  0.084070  0.089908  1.893264 -0.202622   4.067037  1.953646 -0.118552   4.156945    42.350399  -175.813736   -29.274616    43.348051  -176.225212   -27.926012    43.287900  -176.206100   -26.853604    43.566155  -176.233294   -26.752306    41.733275  -175.946601   -30.729435    41.672892  -176.030672   -30.819343
2000-01-08 12:00:00 2000.020492 51551.5  41.305758 -173.196036 -24.882870  1.251298 -0.307048   2.592701  0.314604 -0.072316  1.051743  0.448411  0.010131 -0.492900  0.085641  0.033704  0.069296  2.014313 -0.369232   3.151544  2.099954 -0.335529   3.220840    40.054460  -172.888988   -27.475571    40.991154  -173.123720   -25.934614    40.857347  -173.206167   -24.389971    41.220117  -173.229740   -24.952166    39.291445  -172.826803   -28.034415    39.205804  -172.860507   -28.103711
2000-01-09 12:00:00 2000.023224 51552.5  42.112162 -169.920707 -24.667434  1.244681 -0.282460   2.620673  0.319838  0.003103  0.401071  0.336923  0.255897  0.196449  0.115085  0.019745  0.022766  1.901442 -0.023459   3.218193  2.016527 -0.003714   3.240960    40.867481  -169.638248   -27.288108    41.792325  -169.923811   -25.068505    41.775239  -170.176605   -24.863883    41.997078  -169.940452   -24.690200    40.210720  -169.897248   -27.885628    40.095636  -169.916993   -27.908394
2000-01-10 12:00:00 2000.025956 51553.5  45.314831 -167.499148 -35.110494  1.208715 -0.287459   2.625961  0.319785  0.127075  0.392623  0.352134  0.280106  0.172348  0.113557  0.048654  0.013019  1.880634  0.119722   3.190932  1.994191  0.168376   3.203950    44.106116  -167.211688   -37.736455    44.995046  -167.626223   -35.503117    44.962697  -167.779254   -35.282842    45.201273  -167.547801   -35.123513    43.434197  -167.618870   -38.301426    43.320640  -167.667524   -38.314444
2000-01-11 12:00:00 2000.028689 51554.5  38.921178 -172.599249 -31.438453  1.181143 -0.289085   2.668770  0.415569  0.223896  1.173481  0.197473  0.322666  0.594081  0.098438  0.097318  0.034769  1.794185  0.257477   4.436332  1.892623  0.354795   4.471101    37.740035  -172.310164   -34.107223    38.505608  -172.823144   -32.611933    38.723705  -172.921914   -32.032534    38.822740  -172.696566   -31.473222    37.126993  -172.856725   -35.874785    37.028555  -172.954043   -35.909554
2000-01-12 12:00:00 2000.031421 51555.5  40.680604 -173.299094 -27.795545  1.150287 -0.271248   2.657699  0.454929  0.121447  2.362574  0.476117  0.189309  0.116802  0.083254  0.110906  0.085419  2.081332  0.039507   5.137075  2.164587  0.150413   5.222494    39.530317  -173.027845   -30.453244    40.225675  -173.420541   -30.158119    40.204487  -173.488403   -27.912346    40.597349  -173.409999   -27.880964    38.599271  -173.338601   -32.932620    38.516017  -173.449507   -33.018039
2000-01-13 12:00:00 2000.034153 51556.5  37.024027 -167.708680 -20.690613  1.122245 -0.271572   2.593522  0.348192  0.180588  2.542436  0.408796  0.165614  0.379242  0.060001  0.138260  0.105930  1.879233  0.074630   5.515200  1.939234  0.212890   5.621130    35.901783  -167.437108   -23.284135    36.675835  -167.889268   -23.233049    36.615231  -167.874294   -21.069855    36.964026  -167.846940   -20.796543    35.144795  -167.783310   -26.205813    35.084793  -167.921570   -26.311743
2000-01-14 12:00:00 2000.036885 51557.5  41.512950 -171.529287 -17.947949  1.098457 -0.285256   2.666020  0.332430  0.223747  2.729273  0.307352 -0.084184  0.119394  0.028771  0.179692  0.111770  1.738239 -0.145693   5.514687  1.767010  0.033999   5.626457    40.414493  -171.244031   -20.613970    41.180520  -171.753034   -20.677222    41.205597  -171.445103   -18.067343    41.484179  -171.708979   -18.059719    39.774710  -171.383594   -23.462636    39.745940  -171.563286   -23.574406
2000-01-15 12:00:00 2000.039617 51558.5  40.722197 -169.739130 -17.113402  1.057170 -0.318978   2.587819  0.461131  0.146522  2.837943 -0.005221  0.001346  0.777909  0.047898  0.169596  0.083244  1.513081 -0.171110   6.203671  1.560979 -0.001514   6.286915    39.665026  -169.420153   -19.701221    40.261065  -169.885652   -19.951345    40.727417  -169.740477   -17.891311    40.674298  -169.908726   -17.196646    39.209116  -169.568021   -23.317073    39.161218  -169.737617   -23.400317
2000-01-16 12:00:00 2000.042350 51559.5  42.456258 -171.262893 -19.003745  1.035174 -0.347161   2.543459  0.514454  0.191917  3.077287  0.124784 -0.206739  0.492448  0.059828  0.168101  0.089318  1.674412 -0.361983   6.113194  1.734240 -0.193882   6.202512    41.421084  -170.915731   -21.547204    41.941804  -171.454810   -22.081032    42.331474  -171.056153   -19.496193    42.396430  -171.430993   -19.093063    40.781846  -170.900909   -25.116939    40.722018  -171.069010   -25.206257
2000-01-17 12:00:00 2000.045082 51560.5  42.453554 -171.903985 -24.842012  1.032616 -0.354236   2.590998  0.226143  0.071934  2.193284  0.172847  0.070022  0.106474  0.041980  0.136436  0.067499  1.431606 -0.212280   4.890757  1.473586 -0.075843   4.958256    41.420938  -171.549749   -27.433010    42.227412  -171.975918   -27.035296    42.280707  -171.974007   -24.948486    42.411574  -172.040421   -24.909511    41.021948  -171.691705   -29.732768    40.979968  -171.828142   -29.800267
2000-01-18 12:00:00 2000.047814 51561.5  36.814104 -167.140704 -22.820374  1.034832 -0.337279   2.484804 -0.116306  0.051998  0.540669  0.353099  0.070235  0.369673  0.046675  0.100768  0.010409  1.271625 -0.215046   3.395146  1.318300 -0.114278   3.405555    35.779271  -166.803425   -25.305178    36.930410  -167.192703   -23.361042    36.461005  -167.210940   -23.190047    36.767429  -167.241473   -22.830783    35.542479  -166.925658   -26.215520    35.495804  -167.026427   -26.225929
2000-01-19 12:00:00 2000.050546 51562.5  40.784597 -172.071704 -26.740688  1.040921 -0.268125   2.349405 -0.016880  0.062695  0.858397  0.245507  0.037213  0.683409  0.074078  0.094560  0.019113  1.269549 -0.168217   3.891210  1.343627 -0.073656   3.910323    39.743676  -171.803579   -29.090092    40.801477  -172.134400   -27.599084    40.539090  -172.108917   -27.424096    40.710520  -172.166265   -26.759800    39.515049  -171.903488   -30.631898    39.440971  -171.998048   -30.651010
2000-01-20 12:00:00 2000.053279 51563.5  42.508848 -171.647282 -22.242217  1.072164 -0.228460   2.421695  0.208555  0.062996  1.628829  0.136693  0.096025  0.725291  0.081162  0.082507  0.043472  1.417412 -0.069439   4.775816  1.498574  0.013069   4.819288    41.436684  -171.418822   -24.663913    42.300293  -171.710278   -23.871047    42.372155  -171.743307   -22.967509    42.427686  -171.729789   -22.285690    41.091436  -171.577843   -27.018033    41.010274  -171.660351   -27.061506
2000-01-21 12:00:00 2000.056011 51564.5  40.466842 -170.402968 -16.436641  1.092278 -0.207423   2.527338  0.409165 -0.010765  2.403795  0.385415 -0.110834 -0.212018  0.070391  0.084632  0.047949  1.886858 -0.329021   4.719115  1.957249 -0.244390   4.767064    39.374564  -170.195545   -18.963979    40.057677  -170.392203   -18.840436    40.081427  -170.292134   -16.224623    40.396451  -170.487599   -16.484590    38.579984  -170.073947   -21.155756    38.509593  -170.158578   -21.203705
2000-01-22 12:00:00 2000.058743 51565.5  44.879298 -171.275800 -21.123458  1.100254 -0.196572   2.634181  0.301908  0.008471  1.642156  0.590066 -0.197359 -0.373389  0.088662  0.072933  0.018171  1.992228 -0.385460   3.902948  2.080890 -0.312527   3.921119    43.779044  -171.079229   -23.757639    44.577390  -171.284271   -22.765615    44.289231  -171.078442   -20.750069    44.790636  -171.348733   -21.141630    42.887070  -170.890341   -25.026406    42.798408  -170.963274   -25.044577
2000-01-23 12:00:00 2000.061475 51566.5  44.210092 -167.894381 -31.821564  1.095331 -0.203453   2.678502  0.297855  0.034068  1.271554  0.571578 -0.168886 -0.098766  0.095969  0.090081  0.004657  1.964764 -0.338271   3.851291  2.060733 -0.248190   3.855948    43.114760  -167.690928   -34.500066    43.912236  -167.928448   -33.093118    43.638513  -167.725495   -31.722798    44.114123  -167.984461   -31.826221    42.245327  -167.556110   -35.672854    42.149358  -167.646191   -35.677511
2000-01-24 12:00:00 2000.064208 51567.5  41.916306 -168.422226 -18.797425  1.071537 -0.204738   2.642521  0.406470  0.031926  1.234598  0.300718 -0.122050 -0.173328  0.119072  0.099259 -0.014571  1.778725 -0.294862   3.703790  1.897797 -0.195603   3.689220    40.844769  -168.217487   -21.439946    41.509836  -168.454152   -20.032023    41.615588  -168.300176   -18.624097    41.797234  -168.521485   -18.782854    40.137581  -168.127364   -22.501215    40.018509  -168.226623   -22.486645
2000-01-25 12:00:00 2000.066940 51568.5  36.487444 -170.350288 -24.261706  1.045380 -0.192689   2.556393  0.446308  0.057162  1.393483  0.467794 -0.256907 -0.259404  0.139424  0.114085 -0.029993  1.959483 -0.392435   3.690471  2.098906 -0.278350   3.660478    35.442064  -170.157599   -26.818099    36.041136  -170.407450   -25.655189    36.019650  -170.093381   -24.002302    36.348020  -170.464373   -24.231713    34.527961  -169.957853   -27.952177    34.388538  -170.071938   -27.922184
2000-01-26 12:00:00 2000.069672 51569.5  42.276908 -173.685354 -27.040648  1.039287 -0.136844   2.349662  0.345150 -0.051700  1.268450  0.561420 -0.131851 -0.394546  0.150277  0.099184 -0.065675  1.945857 -0.320395   3.223566  2.096134 -0.221211   3.157890    41.237621  -173.548511   -29.390310    41.931758  -173.633654   -28.309098    41.715489  -173.553503   -26.646102    42.126631  -173.784538   -26.974973    40.331051  -173.364959   -30.264214    40.180774  -173.464143   -30.198539
2000-01-27 12:00:00 2000.072404 51570.5  42.917791 -171.658555 -28.883746  1.063038 -0.083078   2.409313  0.206343 -0.033079  0.652337  0.307834 -0.007484  0.067440  0.133224  0.097617 -0.054677  1.577215 -0.123642   3.129089  1.710440 -0.026025   3.074412    41.854753  -171.575477   -31.293059    42.711447  -171.625475   -29.536083    42.609956  -171.651070   -28.951186    42.784566  -171.756171   -28.829069    41.340575  -171.534913   -32.012836    41.207351  -171.632530   -31.958159
2000-01-28 12:00:00 2000.075137 51571.5  41.496450 -168.506033 -18.601813  1.082362 -0.058107   2.502145  0.281989  0.068931  0.610756  0.058422 -0.238415 -0.019274  0.100735  0.113657 -0.044764  1.422772 -0.227591   3.093627  1.523508 -0.113934   3.048863    40.414088  -168.447926   -21.103957    41.214462  -168.574964   -19.212568    41.438029  -168.267618   -18.582539    41.395715  -168.619690   -18.557048    40.073678  -168.278442   -21.695439    39.972943  -168.392099   -21.650675
2000-01-29 12:00:00 2000.077869 51572.5  37.464018 -169.101028 -25.606611  1.103217 -0.031603   2.601755  0.450733  0.165462  0.780331  0.054717 -0.369255  0.241702  0.099611  0.124815 -0.047194  1.608667 -0.235395   3.623788  1.708278 -0.110581   3.576594    36.360801  -169.069426   -28.208367    37.013285  -169.266490   -26.386942    37.409301  -168.731773   -25.848313    37.364407  -169.225843   -25.559417    35.855351  -168.865633   -29.230399    35.755740  -168.990448   -29.183205
2000-01-30 12:00:00 2000.080601 51573.5  43.966399 -172.348735 -26.184880  1.105291 -0.013436   2.690169  0.424209  0.176844  0.542681  0.251139 -0.423664  0.472300  0.133070  0.097742 -0.074752  1.780639 -0.260255   3.705149  1.913709 -0.162513   3.630397    42.861108  -172.335299   -28.875048    43.542190  -172.525579   -26.727561    43.715260  -171.925071   -26.657179    43.833329  -172.446477   -26.110127    42.185760  -172.088479   -29.890029    42.052690  -172.186221   -29.815276
2000-01-31 12:00:00 2000.083333 51574.5  43.530479 -168.353119 -17.488315  1.041674 -0.001311   2.549978  0.308262  0.125685  0.522146  0.330855 -0.214418  0.023368  0.192781  0.033445 -0.114042  1.680791 -0.090045   3.095493  1.873572 -0.056599   2.981450    42.488804  -168.351808   -20.038293    43.222217  -168.478804   -18.010462    43.199624  -168.138700   -17.511683    43.337698  -168.386564   -17.374273    41.849688  -168.263074   -20.583808    41.656907  -168.296519   -20.469765
2000-02-01 12:00:00 2000.086066 51575.5  38.351507 -171.118897 -23.289682  1.033073  0.036058   2.495254  0.241125  0.024890  1.968398 -0.098944  0.237231  0.611862  0.186780  0.004466 -0.068405  1.175254  0.298179   5.075513  1.362033  0.302645   5.007108    37.318434  -171.154956   -25.784935    38.110382  -171.143788   -25.258079    38.450451  -171.356128   -23.901543    38.164727  -171.123363   -23.221277    37.176253  -171.417077   -28.365195    36.989473  -171.421543   -28.296790
2000-02-02 12:00:00 2000.088798 51576.5  38.604125 -171.903846 -17.261064  1.049032  0.045844   2.443687  0.346447 -0.205853  3.067632 -0.047352  0.030726 -0.075134  0.139752  0.018273 -0.028775  1.348128 -0.129282   5.436186  1.487879 -0.111010   5.407411    37.555093  -171.949690   -19.704751    38.257677  -171.697993   -20.328696    38.651477  -171.934573   -17.185930    38.464373  -171.922119   -17.232289    37.255997  -171.774564   -22.697250    37.116246  -171.792836   -22.668475
2000-02-03 12:00:00 2000.091530 51577.5  40.319801 -167.491508 -24.566198  1.002464  0.037466   2.403398  0.403368 -0.066494  3.429663  0.050608 -0.047560  0.001275  0.115873  0.071719 -0.018104  1.456440 -0.076589   5.834336  1.572314 -0.004870   5.816232    39.317337  -167.528974   -26.969596    39.916433  -167.425014   -27.995861    40.269193  -167.443948   -24.567473    40.203928  -167.563227   -24.548094    38.863361  -167.414919   -30.400534    38.747487  -167.486638   -30.382430
2000-02-04 12:00:00 2000.094262 51578.5  39.087668 -166.681416 -30.871050  0.950748  0.030511   2.246091  0.458112  0.066941  3.922027  0.326660  0.119997  0.451983  0.114346  0.105406 -0.014059  1.735520  0.217449   6.620101  1.849866  0.322855   6.606042    38.136920  -166.711928   -33.117141    38.629556  -166.748358   -34.793076    38.761009  -166.801413   -31.323033    38.973323  -166.786822   -30.856990    37.352149  -166.898866   -37.491151    37.237803  -167.004271   -37.477092
2000-02-05 12:00:00 2000.096995 51579.5  45.400787 -167.419965 -23.394929  0.992254  0.071874   2.296454  0.230780  0.044669  2.128467  0.293837  0.307842  0.510359  0.106831  0.087676 -0.052054  1.516872  0.424385   4.935279  1.623703  0.512061   4.883226    44.408532  -167.491839   -25.691383    45.170006  -167.464634   -25.523395    45.106950  -167.727807   -23.905287    45.293956  -167.507641   -23.342875    43.883915  -167.844351   -28.330208    43.777084  -167.932027   -28.278154
2000-02-06 12:00:00 2000.099727 51580.5  40.999271 -167.687026 -24.627002  1.011888  0.101542   2.334585  0.005112  0.053405  0.624198  0.342510  0.274253  0.043423  0.115448  0.087303 -0.102851  1.359510  0.429200   3.002206  1.474958  0.516504   2.899354    39.987383  -167.788568   -26.961586    40.994158  -167.740431   -25.251200    40.656761  -167.961279   -24.670425    40.883823  -167.774329   -24.524150    39.639760  -168.116226   -27.629207    39.524313  -168.203529   -27.526356
2000-02-07 12:00:00 2000.102459 51581.5  41.931901 -167.735414 -29.855967  1.032208  0.129216   2.398613 -0.064779  0.012228  0.212488  0.375628  0.210301 -0.130688  0.107537  0.097722 -0.138799  1.343057  0.351746   2.480412  1.450594  0.449468   2.341613    40.899693  -167.864631   -32.254579    41.996680  -167.747643   -30.068454    41.556273  -167.945716   -29.725279    41.824364  -167.833136   -29.717168    40.588844  -168.087160   -32.336379    40.481307  -168.184883   -32.197580
2000-02-08 12:00:00 2000.105191 51582.5  38.739051 -166.869895 -31.072031  1.055724  0.160079   2.448538  0.048929 -0.094733  0.663150  0.485759  0.268523  0.190586  0.101726  0.086075 -0.135529  1.590412  0.333869   3.302275  1.692137  0.419945   3.166746    37.683328  -167.029974   -33.520569    38.690123  -166.775163   -31.735181    38.253292  -167.138418   -31.262617    38.637326  -166.955971   -30.936502    37.148640  -167.203764   -34.374305    37.046914  -167.289840   -34.238777
2000-02-09 12:00:00 2000.107923 51583.5  37.653882 -169.672303 -27.667073  1.056022  0.220965   2.320618  0.274634 -0.095040  1.470482  0.465347  0.196318  0.850426  0.109325  0.081257 -0.124541  1.796003  0.322244   4.641526  1.905328  0.403501   4.516984    36.597860  -169.893268   -29.987690    37.379247  -169.577263   -29.137554    37.188534  -169.868621   -28.517499    37.544557  -169.753560   -27.542531    35.857878  -169.994546   -32.308598    35.748554  -170.075804   -32.184057
2000-02-10 12:00:00 2000.110656 51584.5  34.772414 -169.013296 -27.810906  1.051142  0.284939   1.940626  0.504849  0.021049  2.457706  0.031330  0.126061  1.172574  0.127118  0.103017 -0.105600  1.587321  0.432049   5.570906  1.714439  0.535066   5.465306    33.721272  -169.298235   -29.751533    34.267565  -169.034345   -30.268612    34.741084  -169.139357   -28.983480    34.645295  -169.116313   -27.705306    33.185093  -169.445345   -33.381813    33.057975  -169.548362   -33.276213
2000-02-11 12:00:00 2000.113388 51585.5  41.154972 -173.026419 -19.386891  1.044480  0.325993   1.848598  0.601418  0.110085  2.557145  0.011929  0.063218  0.628450  0.133718  0.107491 -0.105431  1.657828  0.499296   5.034192  1.791546  0.606788   4.928761    40.110492  -173.352412   -21.235489    40.553553  -173.136505   -21.944036    41.143043  -173.089637   -20.015341    41.021254  -173.133911   -19.281460    39.497144  -173.525716   -24.421084    39.363426  -173.633207   -24.315653
2000-02-12 12:00:00 2000.116120 51586.5  42.342187 -167.732552 -17.292282  1.032953  0.359859   1.738910  0.612140  0.174951  2.351892  0.024350 -0.005096  0.051331  0.122741  0.137601 -0.123846  1.669443  0.529714   4.142133  1.792184  0.667315   4.018287    41.309234  -168.092411   -19.031193    41.730047  -167.907503   -19.644174    42.317837  -167.727457   -17.343613    42.219446  -167.870153   -17.168437    40.672744  -168.262266   -21.434415    40.550003  -168.399867   -21.310570
2000-02-15 12:00:00 2000.124317 51589.5  41.091990 -168.029611 -28.506533  0.870145  0.351599   1.101251 -0.221472  0.002390 -0.545460  0.309186  0.227851  0.349669  0.121187  0.118056 -0.258032  0.957859  0.581840   0.905459  1.079045  0.699896   0.647427    40.221845  -168.381210   -29.607784    41.313462  -168.032001   -27.961074    40.782804  -168.257462   -28.856202    40.970803  -168.147667   -28.248501    40.134131  -168.611452   -29.411993    40.012945  -168.729507   -29.153960
2000-02-16 12:00:00 2000.127049 51590.5  44.638715 -167.225372 -36.899119  0.873493  0.380797   0.886500 -0.286170  0.072620 -0.559862  0.379268  0.212077 -0.084074  0.104388  0.162865 -0.246446  0.966591  0.665493   0.242564  1.070980  0.828359  -0.003882    43.765222  -167.606168   -37.785619    44.924884  -167.297991   -36.339257    44.259446  -167.437449   -36.815045    44.534326  -167.388237   -36.652673    43.672124  -167.890865   -37.141683    43.567735  -168.053730   -36.895237
2000-02-17 12:00:00 2000.129781 51591.5  39.676857 -166.982473 -24.057596  0.902676  0.424106   0.913145 -0.280935  0.126051 -0.970822  0.211119  0.261038 -0.060144  0.090130  0.189764 -0.243447  0.832860  0.811195  -0.117821  0.922990  1.000960  -0.361269    38.774181  -167.406579   -24.970741    39.957792  -167.108524   -23.086774    39.465738  -167.243511   -23.997452    39.586727  -167.172238   -23.814149    38.843997  -167.793668   -23.939775    38.753867  -167.983433   -23.696327
2000-02-18 12:00:00 2000.132514 51592.5  39.166938 -167.510985 -30.449445  0.931338  0.437114   1.050310 -0.106547  0.218860 -1.010098  0.460697  0.114365 -0.798929  0.095757  0.217416 -0.251116  1.285488  0.770339  -0.758717  1.381245  0.987755  -1.009832    38.235600  -167.948098   -31.499755    39.273485  -167.729845   -29.439347    38.706241  -167.625350   -29.650516    39.071181  -167.728401   -30.198329    37.881450  -168.281324   -29.690728    37.785693  -168.498740   -29.439613
2000-02-19 12:00:00 2000.135246 51593.5  38.727720 -166.675069 -25.142133  0.945736  0.440166   1.176691 -0.094842  0.243802 -1.462225  0.285057  0.159568 -0.130882  0.112444  0.209364 -0.276360  1.135951  0.843536  -0.416417  1.248395  1.052900  -0.692776    37.781984  -167.115236   -26.318824    38.822561  -166.918871   -23.679908    38.442663  -166.834638   -25.011251    38.615276  -166.884433   -24.865774    37.591768  -167.518606   -24.725717    37.479325  -167.727970   -24.449357
2000-02-20 12:00:00 2000.137978 51594.5  37.034015 -167.997810 -21.308155  0.943720  0.441600   1.287779 -0.058568  0.257625 -1.412358  0.144100  0.072128  0.186428  0.117671  0.203825 -0.286657  1.029251  0.771354   0.061849  1.146922  0.975179  -0.224808    36.090295  -168.439410   -22.595934    37.092583  -168.255436   -19.895798    36.889915  -168.069938   -21.494583    36.916344  -168.201636   -21.021499    36.004764  -168.769164   -21.370004    35.887093  -168.972989   -21.083348
2000-02-21 12:00:00 2000.140710 51595.5  39.619379 -169.145720 -23.068024  0.914759  0.435512   1.333562  0.065921  0.280571 -0.716796 -0.066061  0.189858  0.632958  0.121017  0.203130 -0.267845  0.914619  0.905942   1.249724  1.035636  1.109072   0.981879    38.704620  -169.581233   -24.401586    39.553459  -169.426291   -22.351229    39.685440  -169.335578   -23.700983    39.498363  -169.348850   -22.800179    38.704760  -170.051662   -24.317749    38.583743  -170.254792   -24.049903
2000-02-28 12:00:00 2000.159836 51602.5  38.382773 -167.712730 -16.607502  0.806092  0.423259   1.391477  0.235808 -0.073592  0.755894 -0.495285 -0.177295  0.341997  0.137267  0.142725 -0.278596  0.546615  0.172372   2.489367  0.683882  0.315097   2.210771    37.576680  -168.135989   -17.998978    38.146965  -167.639138   -17.363396    38.878058  -167.535436   -16.949499    38.245506  -167.855455   -16.328906    37.836158  -167.885102   -19.096869    37.698891  -168.027827   -18.818273
2000-02-29 12:00:00 2000.162568 51603.5  37.974997 -169.034576 -31.810383  0.790793  0.444852   1.283572  0.041442 -0.136892  0.063535 -0.014729 -0.327055 -0.075999  0.157644  0.136749 -0.311597  0.817505 -0.019095   1.271108  0.975149  0.117654   0.959511    37.184204  -169.479429   -33.093955    37.933555  -168.897685   -31.873918    37.989726  -168.707521   -31.734385    37.817353  -169.171325   -31.498786    37.157491  -169.015482   -33.081492    36.999848  -169.152231   -32.769894
2000-03-01 12:00:00 2000.165301 51604.5  37.626406 -164.406001 -24.332243  0.780750  0.456382   1.193201 -0.050345 -0.144915 -0.354808  0.260104 -0.144701 -0.335814  0.131014  0.129535 -0.319437  0.990509  0.166767   0.502579  1.121523  0.296302   0.183142    36.845656  -164.862383   -25.525444    37.676751  -164.261086   -23.977436    37.366302  -164.261300   -23.996430    37.495392  -164.535536   -24.012806    36.635897  -164.572768   -24.834823    36.504883  -164.702303   -24.515385
2000-03-02 12:00:00 2000.168033 51605.5  32.627922 -163.990808 -26.734289  0.757110  0.460714   1.128045  0.057139 -0.119288 -0.025134  0.085454 -0.095677 -0.409158  0.117901  0.136341 -0.302960  0.899703  0.245749   0.693753  1.017604  0.382090   0.390793    31.870812  -164.451522   -27.862334    32.570783  -163.871521   -26.709155    32.542468  -163.895132   -26.325131    32.510021  -164.127149   -26.431329    31.728219  -164.236558   -27.428042    31.610318  -164.372899   -27.125082
2000-03-03 12:00:00 2000.170765 51606.5  39.221925 -162.541115 -24.483324  0.740582  0.467283   1.172963  0.253307 -0.161373  0.521502 -0.248434  0.024179  0.058136  0.119997  0.127300 -0.290071  0.745455  0.330088   1.752600  0.865452  0.457388   1.462529    38.481343  -163.008398   -25.656287    38.968618  -162.379742   -25.004826    39.470359  -162.565294   -24.541460    39.101927  -162.668415   -24.193253    38.476470  -162.871204   -26.235924    38.356473  -162.998504   -25.945853
2000-03-04 12:00:00 2000.173497 51607.5  34.099046 -163.122002 -24.464183  0.706212  0.475915   1.152592  0.215723 -0.125677  0.235219 -0.033446 -0.046683 -0.295871  0.136337  0.101185 -0.310328  0.888489  0.303556   1.091940  1.024826  0.404741   0.781612    33.392835  -163.597917   -25.616775    33.883324  -162.996325   -24.699402    34.132492  -163.075319   -24.168312    33.962709  -163.223186   -24.153855    33.210558  -163.425558   -25.556123    33.074221  -163.526743   -25.245795
2000-03-10 12:00:00 2000.189891 51613.5  38.022733 -168.238214 -18.260333  0.575715  0.481227   0.912998 -0.092246 -0.003591  0.272063  0.445406  0.024195  0.154089  0.068087  0.192339 -0.313467  0.928875  0.501830   1.339149  0.996963  0.694169   1.025682    37.447018  -168.719441   -19.173331    38.114978  -168.234623   -18.532396    37.577327  -168.262409   -18.414422    37.954645  -168.430553   -17.946866    37.093858  -168.740044   -19.599482    37.025770  -168.932383   -19.286015
2000-03-11 12:00:00 2000.192623 51614.5  32.181769 -167.918308 -12.231543  0.561469  0.536098   0.856011 -0.015222  0.021978  1.129945  0.274717 -0.083196  0.327118  0.073488  0.198972 -0.283160  0.820963  0.474880   2.313074  0.894452  0.673851   2.029913    31.620301  -168.454406   -13.087554    32.196992  -167.940286   -13.361487    31.907052  -167.835112   -12.558660    32.108281  -168.117280   -11.948382    31.360806  -168.393188   -14.544616    31.287318  -168.592160   -14.261456
2000-03-12 12:00:00 2000.195355 51615.5  36.074191 -167.334230  -3.379603  0.556088  0.563495   0.794552  0.135179 -0.032179  1.996279  0.206367 -0.094559 -0.001527  0.076616  0.204312 -0.277678  0.897634  0.436757   2.789303  0.974250  0.641069   2.511625    35.518103  -167.897725    -4.174154    35.939012  -167.302051    -5.375881    35.867825  -167.239671    -3.378075    35.997575  -167.538541    -3.101925    35.176557  -167.770987    -6.168905    35.099942  -167.975299    -5.891227
2000-03-14 12:00:00 2000.200820 51617.5  41.483285 -163.087523 -11.696565  0.557608  0.565030   0.906688  0.305060 -0.070874  2.163439 -0.022549  0.163510  0.854501  0.062080  0.203253 -0.277810  0.840120  0.657666   3.924628  0.902200  0.860919   3.646818    40.925677  -163.652553   -12.603253    41.178224  -163.016649   -13.860004    41.505833  -163.251032   -12.551066    41.421205  -163.290776   -11.418755    40.643165  -163.745188   -15.621193    40.581085  -163.948442   -15.343383
